0.0,0.0
1.0,0.0
2.0,0.8258378806635253
3.0,0.7745232705032208
4.0,0.8062023434119845
5.0,0.8031303985404412
6.0,0.4604298405236895
7.0,0.5379569426514439
8.0,0.5808309188059143
9.0,0.5878977944385148
10.0,0.5572823788844267
11.0,0.553414361615313
12.0,0.5531174930922301
13.0,0.5376549450257966
14.0,0.5175995916365523
15.0,0.5178453257900788
16.0,0.506898482580999
17.0,0.49436665841331723
18.0,0.44100401863462146
19.0,0.4743473782850021
20.0,0.4541343235923024
21.0,0.41856419944259476
22.0,0.4155369117230717
23.0,0.41071634177014194
24.0,0.409346495690518
25.0,0.4172264509250807
26.0,0.40717610439223806
27.0,0.4338486999979553
28.0,0.41071038337618576
29.0,0.4127814350139972
30.0,0.407086484363439
31.0,0.40959507777334503
32.0,0.4042361357407827
33.0,0.3872759307748041
34.0,0.4095571373352742
35.0,0.3676487103332734
36.0,0.40278626517500965
37.0,0.3758054514942589
38.0,0.3760014378416289
39.0,0.36942392857675904
40.0,0.3307146309858733
41.0,0.37117447273455906
42.0,0.3662222674383771
43.0,0.36220497462965506
44.0,0.36103035529068184
45.0,0.3478893915301843
46.0,0.35952712965348693
47.0,0.36225454296864185
48.0,0.33420390815080875
49.0,0.31826249399828116
50.0,0.3457780825213336
51.0,0.35207252622369134
52.0,0.34574269938936864
53.0,0.33302732551419334
54.0,0.33593986197669873
55.0,0.3459646767034613
56.0,0.3328615882499054
57.0,0.34983232813246834
58.0,0.33998493529378654
59.0,0.2997585167795908
60.0,0.3237904202943388
61.0,0.334466227729945
62.0,0.3086715975606248
63.0,0.3221915371461943
64.0,0.3221631933262396
65.0,0.3108698102338438
66.0,0.32382707936328403
67.0,0.3138608597191044
68.0,0.3025465587167686
69.0,0.3247740997970347
70.0,0.29491988981746664
71.0,0.29764581604872825
72.0,0.29730746853549933
73.0,0.29780680658048325
74.0,0.2806401024902163
75.0,0.29442557098705163
76.0,0.2985925380781409
77.0,0.2936912046164826
78.0,0.27961536749765004
79.0,0.2924556770701114
80.0,0.29023818052924405
81.0,0.27955511097228253
82.0,0.2960060597407492
83.0,0.27703167998203665
84.0,0.2666790700446803
85.0,0.26935458376718835
86.0,0.2935804581657426
87.0,0.27607165468602407
88.0,0.2822271450130405
89.0,0.2736231774241956
90.0,0.2794824304645577
91.0,0.28233589322938196
92.0,0.28244458978874104
93.0,0.2782591519741812
94.0,0.2742979142036714
95.0,0.27592297027218626
96.0,0.2601166945837902
97.0,0.2653118275912828
98.0,0.2609707404547311
99.0,0.2531043012316826
100.0,0.24881782523356863
101.0,0.2522673087561527
102.0,0.24802396162319548
103.0,0.24111735583856286
104.0,0.23339695083101847
105.0,0.23743710239011456
106.0,0.23265367539751236
107.0,0.2170607637166984
108.0,0.22468001075433067
109.0,0.22141280323830653
110.0,0.21051265934953056
111.0,0.21616624375696983
112.0,0.21558451502179762
113.0,0.19898132997431692
114.0,0.19856476610122947
115.0,0.1925195108109238
116.0,0.2025836086151283
117.0,0.1824365413465622
118.0,0.1704923556793829
119.0,0.17590642649414504
120.0,0.18248929134582303
121.0,0.16831839528858564
122.0,0.1715313474864271
123.0,0.16140771003301496
124.0,0.15796625288664704
125.0,0.1594241129326382
126.0,0.15159415137840784
127.0,0.1466224186580392
128.0,0.14734528555637866
129.0,0.13700829147333554
130.0,0.1312016499405125
131.0,0.1319559293964716
132.0,0.12485223208025333
133.0,0.12145736318223896
134.0,0.11762350874106658
135.0,0.11374436929993294
136.0,0.10715923702714676
137.0,0.09985941272407213
138.0,0.09327428045128597
139.0,0.0888276092723733
140.0,0.08438093809346064
141.0,0.07478570069413877
142.0,0.06519046329481691
143.0,0.063052394321861
144.0,0.059864906978667996
145.0,0.056677419635475006
146.0,0.048979244745623145
147.0,0.03765954698470359
148.0,0.029409976603236184
149.0,0.021160406221768777
150.0,0.010580203110884388
